"country_name","country_code","año","region","subregion","homicides_per_100000_ppl","gini","population_density","unemployment_percent_labor_force","net_national_income","gdp_growth_percent","drugs_use_disorders_deaths","alcohol_use_disorders_deaths","deaths_with_tobacco_as_risk_fact","deaths_with_drugs_as_risk_factor","deaths_with_alcohol_as_risk_fact","labor_force","police_officers_per_100000","public_order_and_safety_exp","general_gov_exp"
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2008","","","","","35","5","977195167006","5","","","","","","323841487","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2009","","","","","36","6","1046012933769","3","","","","","","331561826","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2010","","","","","37","6","1090535569620","6","","","","","","339512790","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2011","","","","","38","6","1104596089430","4","","","","","","348639862","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2012","","","14","","39","6","1192528744579","3","","","","","","355544342","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2013","","","","","40","6","1238968233286","5","","","","","","363098277","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2014","","","10","","41","6","1302608630564","5","","","","","","373161033","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2015","","","9","","42","6","1376367513552","3","","","","","","384581800","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2016","","","","","43","6","1421602835825","1","","","","","","395928426","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2017","","","","","45","6","1421147586972","2","","","","","","407637344","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2018","","","","","46","6","1458330815787","3","","","","","","419603778","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2019","","","","","47","6","1506866155079","3","","","","","","432225350","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2020","","","","","48","7","1503144212698","-2","","","","","","434621184","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","2021","","","","","","7","","4","","","","","","451240715","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1960","","","","","","","","","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1961","","","","","10","","","1","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1962","","","","","10","","","6","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1963","","","","","10","","","6","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1964","","","","","11","","","5","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1965","","","","","11","","","5","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1966","","","","","11","","","1","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1967","","","","","11","","","-1","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1968","","","","","12","","","3","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1969","","","","","12","","","9","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1970","","","","","12","","","10","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1971","","","","","13","","","8","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1972","","","","","13","","","3","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1973","","","","","13","","","4","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1974","","","","","14","","","8","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1975","","","","","14","","","-0","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1976","","","","","15","","","6","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1977","","","","","15","","","3","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1978","","","","","16","","","-1","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1979","","","","","16","","","4","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1980","","","","","16","","","4","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1981","","","","","17","","","-1","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1982","","","","","17","","","-1","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1983","","","","","18","","","-3","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1984","","","","","18","","","2","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1985","","","","","19","","","2","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1986","","","","","20","","","2","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1987","","","","","20","","","3","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1988","","","","","21","","","4","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1989","","","","","21","","","3","","","","","","","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1990","","","","","22","","435242900064","2","","","","","","196630323","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1991","","","","","22","6","464284550936","1","","","","","","202175216","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1992","","","","","23","6","473003098354","-0","","","","","","207732924","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1993","","","","","24","6","470320829989","-1","","","","","","213262360","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1994","","","","","24","6","476515279021","1","","","","","","218988454","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1995","","","","","25","6","503900048080","3","","","","","","225230423","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1996","","","","","26","6","537766060275","5","","","","","","231669199","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1997","","","","","26","6","561531368242","4","","","","","","238059807","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1998","","","","","27","6","566603212573","2","","","","","","244779735","","",""
"Sub-Saharan Africa (excluding high income)","SSA","1999","","","","","28","6","595266013379","2","","","","","","251772315","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2000","","","","","28","6","626756374644","4","","","","","","258995220","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2001","","","","","29","6","675551779719","4","","","","","","266553181","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2002","","","","","30","6","736330317019","6","","","","","","274418193","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2003","","","","","31","6","782360129512","4","","","","","","282513098","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2004","","","","","31","6","804687220937","7","","","","","","290814438","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2005","","","","","32","6","866590845326","6","","","","","","299239043","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2006","","","","","33","6","968316834473","6","","","","","","307424609","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2007","","","","","34","5","1001719134955","6","","","","","","315637722","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2008","","","","","35","5","976395146921","5","","","","","","323841487","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2009","","","","","36","6","1045222967050","3","","","","","","331561826","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2010","","","","","37","6","1089655923255","6","","","","","","339512790","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2011","","","","","38","6","1103714983227","4","","","","","","348639862","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2012","","","14","","39","6","1191618277561","3","","","","","","355544342","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2013","","","","","40","6","1237909564883","5","","","","","","363098277","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2014","","","10","","41","6","1301593835569","5","","","","","","373161033","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2015","","","9","","42","6","1375246826943","3","","","","","","384581800","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2016","","","","","43","6","1420515092508","1","","","","","","395928426","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2017","","","","","45","6","1419960891122","2","","","","","","407637344","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2018","","","","","46","6","1457078582349","3","","","","","","419603778","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2019","","","","","47","6","1505601297624","3","","","","","","432225350","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2020","","","","","48","7","1502123018329","-2","","","","","","434621184","","",""
"Sub-Saharan Africa (excluding high income)","SSA","2021","","","","","","7","","4","","","","","","451240715","","",""
"Sudan","SDN","1960","","","","","","","","","","","","","","","","",""
"Sudan","SDN","1961","","","","","4","","","0","","","","","","","","",""
"Sudan","SDN","1962","","","","","4","","","7","","","","","","","","",""
"Sudan","SDN","1963","","","","","4","","","-3","","","","","","","","",""
"Sudan","SDN","1964","","","","","4","","","-1","","","","","","","","",""
"Sudan","SDN","1965","","","","","4","","","7","","","","","","","","",""
"Sudan","SDN","1966","","","","","4","","","-4","","","","","","","","",""
"Sudan","SDN","1967","","","","","4","","","1","","","","","","","","",""
"Sudan","SDN","1968","","","","","4","","","2","","","","","","","","",""
"Sudan","SDN","1969","","","","","5","","","1","","","","","","","","",""
"Sudan","SDN","1970","","","","","5","","","6","","","","","","","","",""
"Sudan","SDN","1971","","","","","5","","","2","","","","","","","","",""
"Sudan","SDN","1972","","","","","5","","","-5","","","","","","","","",""
"Sudan","SDN","1973","","","","","5","","","1","","","","","","","","",""
"Sudan","SDN","1974","","","","","5","","","11","","","","","","","","",""
"Sudan","SDN","1975","","","","","6","","","16","","","","","","","","",""
"Sudan","SDN","1976","","","","","6","","","17","","","","","","","","",""
"Sudan","SDN","1977","","","","","6","","","6","","","","","","","","",""
"Sudan","SDN","1978","","","","","6","","","-6","","","","","","","","",""
"Sudan","SDN","1979","","","","","7","","","-5","","","","","","","","",""
"Sudan","SDN","1980","","","","","7","","","2","","","","","","","","",""
"Sudan","SDN","1981","","","","","7","","","7","","","","","","","","",""
"Sudan","SDN","1982","","","","","8","","","6","","","","","","","","",""
"Sudan","SDN","1983","","","","","8","","","2","","","","","","","","",""
"Sudan","SDN","1984","","","","","8","","","-5","","","","","","","","",""
"Sudan","SDN","1985","","","","","8","","","-6","","","","","","","","",""
"Sudan","SDN","1986","","","","","8","","","5","","","","","","","","",""
"Sudan","SDN","1987","","","","","9","","","14","","","","","","","","",""
"Sudan","SDN","1988","","","","","9","","","-0","","","","","","","","",""
"Sudan","SDN","1989","","","","","9","","","9","","","","","","","","",""
"Sudan","SDN","1990","","","","","9","","","-5","100","68","16455","244","1067","5537881","","",""
"Sudan","SDN","1991","","","","","9","16","","8","107","71","16800","291","1160","5653114","","",""
"Sudan","SDN","1992","","","","","9","16","","7","115","73","17054","334","1230","5760814","","",""
"Sudan","SDN","1993","","","","","9","16","","5","122","74","17267","390","1379","5886241","","",""
"Sudan","SDN","1994","","","","","10","16","","1","129","76","17461","449","1350","6072440","","",""
"Sudan","SDN","1995","","","","","10","16","","6","136","77","17579","517","1419","6290200","","",""
"Sudan","SDN","1996","","","","","10","16","","6","144","78","17651","592","1516","6515269","","",""
"Sudan","SDN","1997","","","","","10","15","","18","153","79","17675","674","1620","6695031","","",""
"Sudan","SDN","1998","","","","","11","15","","4","162","79","17669","760","1713","6872080","","",""
"Sudan","SDN","1999","","","","","11","15","","3","169","80","17606","848","1796","7061469","","",""
"Sudan","SDN","2000","","","","","11","15","","6","177","79","17548","934","1836","7273545","","",""
"Sudan","SDN","2001","","","","","11","15","","7","183","79","17488","1018","1852","7475648","","",""
"Sudan","SDN","2002","","","","","12","15","","6","190","79","17517","1101","1897","7663415","","",""
"Sudan","SDN","2003","","","","","12","15","","6","194","79","17450","1176","1923","7850897","","",""
"Sudan","SDN","2004","","","","","12","15","","5","201","80","17442","1249","1950","8056339","","",""
"Sudan","SDN","2005","","","","","12","15","","6","208","81","17504","1319","1979","8296847","","",""
"Sudan","SDN","2006","","","","","13","15","","7","215","81","17526","1384","1936","8567553","","",""
"Sudan","SDN","2007","","","5","","13","15","","6","223","82","17538","1441","1838","8851985","","",""
"Sudan","SDN","2008","","","5","","13","15","","4","233","84","17614","1462","1666","9128641","","",""
"Sudan","SDN","2009","","","","35","14","13","","-3","244","85","17716","1475","1544","9396319","","",""
"Sudan","SDN","2010","","","","","14","15","","4","254","86","17795","1532","1343","9606347","","",""
"Sudan","SDN","2011","","","","","14","17","47576715113","-3","264","87","17884","1614","1172","9759019","","",""
"Sudan","SDN","2012","","","","","19","18","37628185974","-17","276","89","18078","1694","936","9918251","","",""
"Sudan","SDN","2013","","","","","19","17","41674369488","2","288","90","18215","1765","741","10132798","","",""
"Sudan","SDN","2014","","","","34","20","17","47806694084","5","302","91","18401","1832","564","10418703","","",""
"Sudan","SDN","2015","","","","","20","17","46036445779","2","314","92","18635","1905","475","10774108","","",""
"Sudan","SDN","2016","","","","","21","17","32606220119","3","331","94","18889","1977","463","11140746","","",""
"Sudan","SDN","2017","","","","","22","18","24905311692","1","347","96","19161","2038","474","11538558","","",""
"Sudan","SDN","2018","","","","","22","18","70011039163","-3","365","98","19516","2109","482","11946018","","",""
"Sudan","SDN","2019","","","","","23","18","57421537402","-2","380","100","19851","2167","494","12330619","","",""
"Sudan","SDN","2020","","","","","24","19","52759040288","-4","","","","","","12586599","","",""
"Sudan","SDN","2021","","","","","","19","","-2","","","","","","13042837","","",""
"Suriname","SUR","1960","","","","","","","","","","","","","","","","",""
"Suriname","SUR","1961","","","","","2","","","5","","","","","","","","",""
"Suriname","SUR","1962","","","","","2","","","4","","","","","","","","",""
"Suriname","SUR","1963","","","","","2","","","6","","","","","","","","",""
"Suriname","SUR","1964","","","","","2","","","6","","","","","","","","",""
"Suriname","SUR","1965","","","","","2","","","12","","","","","","","","",""
"Suriname","SUR","1966","","","","","2","","","19","","","","","","","","",""
"Suriname","SUR","1967","","","","","2","","","12","","","","","","","","",""
"Suriname","SUR","1968","","","","","2","","","8","","","","","","","","",""
"Suriname","SUR","1969","","","","","2","","","4","","","","","","","","",""
"Suriname","SUR","1970","","","","","2","","","3","","","","","","","","",""
"Suriname","SUR","1971","","","","","3","","","4","","","","","","","","",""
"Suriname","SUR","1972","","","","","3","","","-1","","","","","","","","",""
"Suriname","SUR","1973","","","","","3","","","-2","","","","","","","","",""
"Suriname","SUR","1974","","","","","3","","","0","","","","","","","","",""
"Suriname","SUR","1975","","","","","3","","","3","","","","","","","","",""
"Suriname","SUR","1976","","","","","2","","","9","","","","","","","","",""
"Suriname","SUR","1977","","","","","2","","","10","","","","","","","","",""
"Suriname","SUR","1978","","","","","2","","","7","","","","","","","","",""
"Suriname","SUR","1979","","","","","2","","","-1","","","","","","","","",""
"Suriname","SUR","1980","","","","","2","","","-9","","","","","","","","",""
"Suriname","SUR","1981","","","","","2","","","7","","","","","","","","",""
"Suriname","SUR","1982","","","","","2","","","-4","","","","","","","","",""
"Suriname","SUR","1983","","","","","2","","","-4","","","","","","","","",""
"Suriname","SUR","1984","","","","","2","","","-2","","","","","","","","",""
"Suriname","SUR","1985","","","","","2","","","2","","","","","","","","",""
"Suriname","SUR","1986","","","","","3","","","1","","","","","","","","",""
"Suriname","SUR","1987","","","","","3","","","-6","","","","","","","","",""
"Suriname","SUR","1988","","","","","3","","","8","","","","","","","","",""
"Suriname","SUR","1989","","","","","3","","","4","","","","","","","","",""
"Suriname","SUR","1990","","","","","3","","","-5","0","6","296","5","116","126280","","",""
"Suriname","SUR","1991","","","","","3","17","","3","1","7","316","5","123","127431","","",""
"Suriname","SUR","1992","","","","","3","17","","0","1","7","331","5","130","128325","","",""
"Suriname","SUR","1993","","","","","3","16","","-7","1","8","360","6","140","128074","","",""
"Suriname","SUR","1994","","","","","3","13","","3","1","8","339","7","134","129356","","",""
"Suriname","SUR","1995","","","","","3","8","","0","1","7","288","7","118","132099","","",""
"Suriname","SUR","1996","","","","","3","11","","1","2","7","284","7","115","135334","","",""
"Suriname","SUR","1997","","","","","3","11","","6","2","8","296","8","120","138643","","",""
"Suriname","SUR","1998","","","","","3","11","","2","3","9","328","9","131","142033","","",""
"Suriname","SUR","1999","","","","58","3","14","","-1","3","10","356","10","141","145457","","",""
"Suriname","SUR","2000","","","14","","3","13","","2","3","10","372","11","142","151713","","",""
"Suriname","SUR","2001","","","17","","3","12","","4","3","10","388","11","145","157994","","",""
"Suriname","SUR","2002","","","12","","3","11","","3","3","11","406","13","151","164227","","",""
"Suriname","SUR","2003","","","12","","3","10","","6","4","11","418","13","158","170381","","",""
"Suriname","SUR","2004","","","9","","3","9","","9","3","11","418","13","160","175450","","",""
"Suriname","SUR","2005","","","14","","3","9","","5","3","11","412","13","159","179549","","",""
"Suriname","SUR","2006","","","12","","3","9","","6","3","11","406","12","160","183778","","",""
"Suriname","SUR","2007","","","9","","3","9","","5","3","12","408","12","164","188112","","",""
"Suriname","SUR","2008","","","8","","3","9","","4","3","12","415","12","170","192572","","",""
"Suriname","SUR","2009","","","","","3","9","","3","3","13","419","12","170","197210","","",""
"Suriname","SUR","2010","","","","","4","7","","5","3","13","427","12","174","202052","","",""
"Suriname","SUR","2011","","","","","4","8","","6","3","13","427","12","175","207067","","",""
"Suriname","SUR","2012","","","","","4","8","","3","2","13","428","12","175","212231","","",""
"Suriname","SUR","2013","","","5","","4","7","","3","2","14","452","12","183","217561","","",""
"Suriname","SUR","2014","","","6","","4","7","","0","2","14","474","12","188","223039","","",""
"Suriname","SUR","2015","","","6","","4","7","4227424377","-3","3","15","494","13","197","228664","","",""
"Suriname","SUR","2016","","","7","","4","8","","-5","3","15","504","13","202","234453","","",""
"Suriname","SUR","2017","","","6","","4","8","","2","3","16","514","13","207","238162","","",""
"Suriname","SUR","2018","","","7","","4","8","","5","3","16","523","14","211","242607","","",""
"Suriname","SUR","2019","","","5","","4","8","","1","3","16","526","14","214","246509","","",""
"Suriname","SUR","2020","","","9","","4","10","","-16","","","","","","238549","","",""
"Suriname","SUR","2021","","","","","","9","","-3","","","","","","245522","","",""
"Sweden","SWE","1960","","","","","","","","","","","","","","","","",""
"Sweden","SWE","1961","","","","","18","","","6","","","","","","","","",""
"Sweden","SWE","1962","","","","","19","","","4","","","","","","","","",""
"Sweden","SWE","1963","","","","","19","","","5","","","","","","","","",""
"Sweden","SWE","1964","","","","","19","","","7","","","","","","","","",""
"Sweden","SWE","1965","","","","","19","","","4","","","","","","","","",""
"Sweden","SWE","1966","","","","","19","","","2","","","","","","","","",""
"Sweden","SWE","1967","","","","","19","","","3","","","","","","","","",""
"Sweden","SWE","1968","","","","","19","","","4","","","","","","","","",""
"Sweden","SWE","1969","","","","","20","","","5","","","","","","","","",""
"Sweden","SWE","1970","","","","","20","","186142880255","7","","","","","","","","",""
"Sweden","SWE","1971","","","","","20","","187877424675","1","","","","","","","","",""
"Sweden","SWE","1972","","","","","20","","192358102780","2","","","","","","","","",""
"Sweden","SWE","1973","","","","","20","","199561875910","4","","","","","","","","",""
"Sweden","SWE","1974","","","","","20","","199694863673","3","","","","","","","","",""
"Sweden","SWE","1975","","","","24","20","","209468578730","3","","","","","","","","",""
"Sweden","SWE","1976","","","","","20","","211241870248","1","","","","","","","","",""
"Sweden","SWE","1977","","","","","20","","203754216712","-2","","","","","","","","",""
"Sweden","SWE","1978","","","","","20","","206146468484","2","","","","","","","","",""
"Sweden","SWE","1979","","","","","20","","210953362301","4","","","","","","","","",""
"Sweden","SWE","1980","","","","","20","","213495883515","2","","","","","","","","",""
"Sweden","SWE","1981","","","","23","20","","213149702680","0","","","","","","","","",""
"Sweden","SWE","1982","","","","","20","","213425184714","1","","","","","","","","",""
"Sweden","SWE","1983","","","","","20","","214142151437","2","","","","","","","","",""
"Sweden","SWE","1984","","","","","20","","225397057491","4","","","","","","","","",""
"Sweden","SWE","1985","","","","","20","","229865912232","2","","","","","","","","",""
"Sweden","SWE","1986","","","","","21","","242024012248","3","","","","","","","","",""
"Sweden","SWE","1987","","","","23","21","","250569015597","3","","","","","","","","",""
"Sweden","SWE","1988","","","","","21","","255335941424","3","","","","","","","","",""
"Sweden","SWE","1989","","","","","21","","260646429822","3","","","","","","","","",""
"Sweden","SWE","1990","","","1","","21","","258946917239","1","97","401","17561","242","3138","4711028","","",""
"Sweden","SWE","1991","","","1","","21","3","257903084790","-1","102","392","17449","254","3207","4678659","","",""
"Sweden","SWE","1992","","","1","25","21","6","250690178701","-1","109","386","17160","265","3222","4593980","","",""
"Sweden","SWE","1993","","","1","","21","9","239984067555","-2","118","390","16998","277","3251","4505440","","",""
"Sweden","SWE","1994","","","1","","22","10","255069347116","4","125","394","16409","289","3246","4472766","","",""
"Sweden","SWE","1995","","","1","25","22","9","270658522824","4","135","396","16370","306","3225","4528612","","2","63"
"Sweden","SWE","1996","","","1","","22","10","272797105066","2","151","415","16224","312","3207","4522502","","2","61"
"Sweden","SWE","1997","","","1","","22","10","279322277337","3","167","456","16019","305","3163","4507655","","2","59"
"Sweden","SWE","1998","","","1","","22","9","291561801796","4","183","485","15864","317","3159","4469076","","2","57"
"Sweden","SWE","1999","","","1","","22","8","305131137027","4","204","499","15733","338","3158","4515581","","2","56"
"Sweden","SWE","2000","","","1","27","22","5","316187608943","5","222","506","15456","359","3168","4486903","","2","53"
"Sweden","SWE","2001","","","1","","22","5","317634394615","1","225","500","15279","369","3225","4558776","","2","53"
"Sweden","SWE","2002","","","1","","22","5","321285383178","2","220","508","15130","370","3324","4579588","","2","54"
"Sweden","SWE","2003","Europe","Northern Europe","1","25","22","6","333872406712","2","218","512","14856","376","3393","4607164","182.01","2","54"
"Sweden","SWE","2004","Europe","Northern Europe","1","26","22","7","342762048585","4","224","501","14688","388","3469","4622281","187.87","2","52"
"Sweden","SWE","2005","Europe","Northern Europe","1","27","22","7","353714427902","3","228","486","14439","396","3501","4690191","188.88","2","52"
"Sweden","SWE","2006","Europe","Northern Europe","1","26","22","7","376004758637","5","236","470","14342","409","3574","4768932","191.55","2","51"
"Sweden","SWE","2007","Europe","Northern Europe","1","27","22","6","393230702790","3","253","454","14196","432","3652","4844850","194.98","3","49"
"Sweden","SWE","2008","Europe","Northern Europe","1","28","23","6","390306423141","-0","273","436","14034","457","3741","4904595","198.37","3","50"
"Sweden","SWE","2009","Europe","Northern Europe","1","27","23","8","364544214687","-4","283","421","13954","476","3825","4912421","205.56","3","53"
"Sweden","SWE","2010","Europe","Northern Europe","1","28","23","9","388591765154","6","295","405","13865","494","3887","4938836","216.1","3","51"
"Sweden","SWE","2011","Europe","Northern Europe","1","28","23","8","397603616451","3","309","385","13905","516","3949","4996359","215.46","3","50"
"Sweden","SWE","2012","Europe","Northern Europe","1","28","23","8","395351274758","-1","327","366","13869","543","4008","5028100","208.43","3","51"
"Sweden","SWE","2013","Europe","Northern Europe","1","29","24","8","399974348894","1","354","356","13808","578","4064","5088630","207.02","3","52"
"Sweden","SWE","2014","Europe","Northern Europe","1","28","24","8","410296548897","3","386","350","13746","617","4102","5132084","200.85","3","51"
"Sweden","SWE","2015","Europe","Northern Europe","1","29","24","7","424945119387","4","414","348","13797","652","4163","5177181","203.82","3","50"
"Sweden","SWE","2016","Europe","Northern Europe","1","30","24","7","433238996700","2","436","348","13848","679","4222","5244040","203.59","3","50"
"Sweden","SWE","2017","Europe","Northern Europe","1","29","25","7","446954534122","3","457","356","13980","702","4269","5331161","199.3","3","49"
"Sweden","SWE","2018","","","1","30","25","6","452909154979","2","470","359","14139","717","4293","5396546","","3",""
"Sweden","SWE","2019","","","1","29","25","7","468359213103","2","485","364","14199","734","4340","5456624","","3",""
"Sweden","SWE","2020","","","1","29","25","8","451606984970","-2","","","","","","5462300","","3",""
"Sweden","SWE","2021","","","","","","9","","5","","","","","","5514679","","",""
"Switzerland","CHE","1960","","","","","","","","","","","","","","","","",""
"Switzerland","CHE","1961","","","","","137","","","","","","","","","","","",""
"Switzerland","CHE","1962","","","","","141","","","","","","","","","","","",""
"Switzerland","CHE","1963","","","","","144","","","","","","","","","","","",""
"Switzerland","CHE","1964","","","","","146","","","","","","","","","","","",""
"Switzerland","CHE","1965","","","","","148","","","","","","","","","","","",""
"Switzerland","CHE","1966","","","","","150","","","","","","","","","","","",""
"Switzerland","CHE","1967","","","","","152","","","","","","","","","","","",""
"Switzerland","CHE","1968","","","","","154","","","","","","","","","","","",""
"Switzerland","CHE","1969","","","","","155","","","","","","","","","","","",""
"Switzerland","CHE","1970","","","","","156","","","","","","","","","","","",""
"Switzerland","CHE","1971","","","","","157","","","","","","","","","","","",""
"Switzerland","CHE","1972","","","","","158","","","","","","","","","","","",""
"Switzerland","CHE","1973","","","","","160","","","","","","","","","","","",""
"Switzerland","CHE","1974","","","","","160","","","","","","","","","","","",""
"Switzerland","CHE","1975","","","","","160","","","","","","","","","","","",""
"Switzerland","CHE","1976","","","","","159","","","","","","","","","","","",""
"Switzerland","CHE","1977","","","","","159","","","","","","","","","","","",""
"Switzerland","CHE","1978","","","","","159","","","","","","","","","","","",""
"Switzerland","CHE","1979","","","","","159","","","","","","","","","","","",""
"Switzerland","CHE","1980","","","","","160","","","","","","","","","","","",""
"Switzerland","CHE","1981","","","","","161","","","2","","","","","","","","",""
"Switzerland","CHE","1982","","","","36","162","","","-1","","","","","","","","",""
"Switzerland","CHE","1983","","","","","162","","","1","","","","","","","","",""
"Switzerland","CHE","1984","","","","","163","","","3","","","","","","","","",""
"Switzerland","CHE","1985","","","","","164","","","4","","","","","","","","",""
"Switzerland","CHE","1986","","","","","165","","","2","","","","","","","","",""
"Switzerland","CHE","1987","","","","","166","","","2","","","","","","","","",""
"Switzerland","CHE","1988","","","","","167","","","3","","","","","","","","",""
"Switzerland","CHE","1989","","","","","168","","","4","","","","","","","","",""
"Switzerland","CHE","1990","","","2","","170","","","3","316","246","12625","519","4302","3803704","","5",""
"Switzerland","CHE","1991","","","1","","172","2","","-1","348","250","12555","562","4256","3852643","","5",""
"Switzerland","CHE","1992","","","1","34","174","3","","-0","369","257","12301","590","4158","3880814","","5",""
"Switzerland","CHE","1993","","","2","","176","4","","-0","383","264","12035","611","4074","3904542","","4",""
"Switzerland","CHE","1994","","","1","","177","4","","1","394","269","11844","633","4017","3881031","","4",""
"Switzerland","CHE","1995","","","1","","178","3","389957869773","0","356","279","12007","669","4032","3887534","","5","34"
"Switzerland","CHE","1996","","","1","","179","4","393152082619","0","326","274","11688","632","3956","3938957","","4","35"
"Switzerland","CHE","1997","","","1","","179","4","406885035173","2","302","273","11586","600","3944","3936594","","4","35"
"Switzerland","CHE","1998","","","1","","180","4","424278313588","3","286","272","11512","585","3915","3984661","","4","34"
"Switzerland","CHE","1999","","","1","","181","3","431602109064","2","274","278","11315","573","3893","3998186","","4","35"
"Switzerland","CHE","2000","","","1","33","182","3","450971192442","4","274","280","11191","581","3935","3998850","","4","34"
"Switzerland","CHE","2001","","","1","","183","2","440274414734","2","266","280","10952","575","3886","4062012","","4","33"
"Switzerland","CHE","2002","","","1","32","184","3","434455404486","-0","251","276","10881","563","3867","4103899","","4","36"
"Switzerland","CHE","2003","Europe","Western Europe","","","186","4","456073751111","-0","233","275","10845","547","3840","4151688","208.52","5","35"
"Switzerland","CHE","2004","Europe","Western Europe","","","187","4","466110334949","3","220","268","10600","534","3780","4156364","211.26","5","35"
"Switzerland","CHE","2005","Europe","Western Europe","","","188","4","490280134416","3","220","261","10521","536","3769","4176327","222.61","5","34"
"Switzerland","CHE","2006","Europe","Western Europe","","34","189","4","506820051768","4","219","256","10419","541","3755","4239193","223.24","5","32"
"Switzerland","CHE","2007","Europe","Western Europe","","34","191","4","486713251804","4","215","258","10361","543","3763","4307258","214.93","5","31"
"Switzerland","CHE","2008","Europe","Western Europe","","34","194","3","451268693676","3","214","258","10259","546","3748","4410392","214.17","5","31"
"Switzerland","CHE","2009","Europe","Western Europe","1","33","196","4","485944841313","-2","206","260","10287","546","3770","4477719","221.13","5","33"
